metabolite_id,enzyme_id,source
CNP0505455.2,1.1.1.336,BRENDA
CNP0505455.2,1.1.1.306,BRENDA
CNP0505455.2,4.1.1.73,BRENDA
CNP0505455.2,1.1.1.379,BRENDA
CNP0505455.2,2.7.7.84,BRENDA
CNP0505455.2,1.1.1.404,BRENDA
CNP0505455.2,1.1.99.21,BRENDA
CNP0505455.2,1.1.1.16,BRENDA
CNP0505455.2,1.5.1.54,BRENDA
CNP0505455.2,2.4.2.37,BRENDA
CNP0505455.2,1.2.1.36,BRENDA
CNP0505455.2,1.1.1.7,BRENDA
CNP0505455.2,1.1.1.255,BRENDA
CNP0505455.2,1.7.1.17,BRENDA
CNP0505455.2,1.1.1.414,BRENDA
CNP0505455.2,1.2.1.23,BRENDA
CNP0505455.2,1.1.1.114,BRENDA
CNP0505455.2,1.1.1.287,BRENDA
CNP0505455.2,1.1.1.308,BRENDA
CNP0505455.2,1.1.1.138,BRENDA
CNP0505455.2,1.1.1.286,BRENDA
CNP0505455.2,1.3.1.77,BRENDA
CNP0505455.2,2.7.1.86,BRENDA
CNP0505455.2,1.1.1.218,BRENDA
CNP0505455.2,3.1.3.1,BRENDA
CNP0505455.2,7.1.1.1,BRENDA
CNP0505455.2,1.1.1.61,BRENDA
CNP0505455.2,1.2.1.8,BRENDA
CNP0505455.2,1.2.1.104,BRENDA
CNP0505455.2,1.3.1.19,BRENDA
CNP0505455.2,1.1.1.141,BRENDA
CNP0505455.2,1.1.1.13,BRENDA
CNP0505455.2,1.18.1.2,BRENDA
CNP0505455.2,1.17.3.2,BRENDA
CNP0505455.2,1.12.1.5,BRENDA
CNP0505455.2,1.1.1.332,BRENDA
CNP0505455.2,2.4.2.31,BRENDA
CNP0505455.2,1.1.1.435,BRENDA
CNP0141020.0,ec:2.3.1.184,KEGG
CNP0141020.0,ec:2.3.1.228,KEGG
CNP0141020.0,ec:2.3.1.229,KEGG
CNP0141020.0,ec:2.4.2.28,KEGG
CNP0141020.0,ec:2.5.1.104,KEGG
CNP0141020.0,ec:2.5.1.108,KEGG
CNP0141020.0,ec:2.5.1.114,KEGG
CNP0141020.0,ec:2.5.1.126,KEGG
CNP0141020.0,ec:2.5.1.127,KEGG
CNP0141020.0,ec:2.5.1.128,KEGG
CNP0141020.0,ec:2.5.1.152,KEGG
CNP0141020.0,ec:2.5.1.16,KEGG
CNP0141020.0,ec:2.5.1.161,KEGG
CNP0141020.0,ec:2.5.1.22,KEGG
CNP0141020.0,ec:2.5.1.23,KEGG
CNP0141020.0,ec:2.5.1.24,KEGG
CNP0141020.0,ec:2.5.1.25,KEGG
CNP0141020.0,ec:2.5.1.38,KEGG
CNP0141020.0,ec:2.5.1.43,KEGG
CNP0141020.0,ec:2.5.1.79,KEGG
CNP0141020.0,ec:3.2.2.16,KEGG
CNP0141020.0,ec:3.2.2.9,KEGG
CNP0141020.0,ec:3.5.4.31,KEGG
CNP0141020.0,ec:4.4.1.14,KEGG
CNP0141020.0,ec:4.4.1.42,KEGG
CNP0415086.1,ec:2.7.1.83,KEGG
CNP0415086.1,ec:3.1.3.96,KEGG
CNP0415086.1,PUS1,HMDB
CNP0415086.1,DKC1,HMDB
CNP0415086.1,PUS10,HMDB
CNP0415086.1,PUS3,HMDB
CNP0415086.1,PUS7,HMDB
CNP0415086.1,PUS7L,HMDB
CNP0415086.1,RPUSD1,HMDB
CNP0415086.1,RPUSD2,HMDB
CNP0415086.1,RPUSD3,HMDB
CNP0415086.1,RPUSD4,HMDB
CNP0415086.1,TRUB1,HMDB
CNP0415086.1,TRUB2,HMDB
CNP0415086.1,PUSL1,HMDB
CNP0415086.1,2.7.1.83,BRENDA
CNP0415086.1,2.7.1.77,BRENDA
CNP0415086.1,hydrolase activity of HDHD1:Mg2+ [cytosol],Reactome
CNP0024546.1,ec:1.10.5.1,KEGG
CNP0024546.1,3.5.1.42,BRENDA
CNP0024546.1,1.10.5.1,BRENDA
CNP0024546.1,dihydronicotinamide riboside quinone reductase activity of NQO2:FAD dimer [cytosol],Reactome
CNP0546849.1,DCK,HMDB
CNP0546849.1,AID,HMDB
CNP0546849.1,NT5C3,HMDB
CNP0546849.1,UCKL1,HMDB
CNP0546849.1,3.1.3.2,BRENDA
CNP0546849.1,3.2.2.3,BRENDA
CNP0546849.1,3.5.4.B9,BRENDA
CNP0546849.1,2.4.2.6,BRENDA
CNP0546849.1,3.5.4.5,BRENDA
CNP0546849.1,3.5.4.23,BRENDA
CNP0546849.1,1.1.3.28,BRENDA
CNP0546849.1,3.2.2.7,BRENDA
CNP0546849.1,1.1.3.39,BRENDA
CNP0546849.1,2.7.1.74,BRENDA
CNP0546849.1,2.7.1.21,BRENDA
CNP0546849.1,3.2.2.1,BRENDA
CNP0546849.1,3.5.4.12,BRENDA
CNP0546849.1,2.7.1.113,BRENDA
CNP0546849.1,2.7.1.145,BRENDA
CNP0546849.1,2.7.1.77,BRENDA
CNP0546849.1,2.7.1.76,BRENDA
CNP0546849.1,5'-nucleotidase activity of NT5C1A tetramer [cytosol],Reactome
CNP0546849.1,5'-nucleotidase activity of NT5C3 holoenzyme [cytosol],Reactome
CNP0546849.1,nucleoside kinase activity of TK2 [mitochondrial matrix],Reactome
CNP0104757.0,ec:2.1.2.3,KEGG
CNP0104757.0,ec:2.4.2.7,KEGG
CNP0104757.0,ec:4.3.2.10,KEGG
CNP0104757.0,ec:4.3.2.2,KEGG
CNP0104757.0,ec:6.3.4.23,KEGG
CNP0104757.0,APRT,HMDB
CNP0104757.0,ADSL,HMDB
CNP0104757.0,ATIC,HMDB
CNP0104757.0,6.3.4.23,BRENDA
CNP0104757.0,2.1.2.3,BRENDA
CNP0104757.0,3.2.2.8,BRENDA
CNP0217186.1,1.1.99.13,BRENDA
CNP0209092.0,ec:2.7.1.1,KEGG
CNP0333374.1,ec:2.7.1.51,KEGG
CNP0333374.1,ec:3.1.3.109,KEGG
CNP0333374.1,ec:4.1.2.17,KEGG
CNP0333374.1,KHK,HMDB
CNP0333374.1,4.1.2.62,BRENDA
CNP0081841.1,2.2.1.2,BRENDA
CNP0277299.0,GCK,HMDB
CNP0277299.0,HK3,HMDB
CNP0277299.0,HK2,HMDB
CNP0343667.1,ec:1.1.1.267,KEGG
CNP0343667.1,ec:2.2.1.7,KEGG
CNP0343667.1,ec:2.6.99.2,KEGG
CNP0343667.1,ec:2.8.1.10,KEGG
CNP0343667.1,ec:2.8.4.6,KEGG
CNP0343667.1,2.8.1.10,BRENDA
CNP0343667.1,1.1.1.267,BRENDA
CNP0343667.1,2.6.99.2,BRENDA
CNP0485589.1,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen of unknown selenosugar oxidase [cytosol]",Reactome
CNP0273233.1,ec:1.11.1.12,KEGG
CNP0273233.1,ec:1.13.11.34,KEGG
CNP0273233.1,GPX7,HMDB
CNP0273233.1,GPX5,HMDB
CNP0273233.1,GPX6,HMDB
CNP0273233.1,GPX1,HMDB
CNP0273233.1,GPX4,HMDB
CNP0273233.1,GPX3,HMDB
CNP0273233.1,GPX2,HMDB
CNP0083595.0,ec:1.8.1.4,KEGG
CNP0083595.0,DLST,HMDB
CNP0083595.0,DBT,HMDB
CNP0083595.0,DLAT,HMDB
CNP0083595.0,2.3.1.168,BRENDA
CNP0083595.0,2.3.1.61,BRENDA
CNP0083595.0,1.8.4.2,BRENDA
CNP0083595.0,1.8.1.4,BRENDA
CNP0083595.0,2.3.1.12,BRENDA
CNP0083595.0,1.11.1.28,BRENDA
CNP0478970.0,CRAT,HMDB
CNP0478970.0,SLC25A20,HMDB
CNP0478970.0,2.3.1.7,BRENDA
CNP0082620.0,2.3.1.7,BRENDA
CNP0082619.0,2.3.1.7,BRENDA
CNP0605405.1,carnitine O-acyltransferase activity of CPT2 [mitochondrial inner membrane],Reactome
CNP0605405.1,carnitine:O-acyl-L-carnitine antiporter activity of SLC25A20 [mitochondrial inner membrane],Reactome
CNP0144129.1,ec:1.14.13.228,KEGG
CNP0144129.1,2.8.2.39,BRENDA
CNP0274802.1,ec:1.14.18.5,KEGG
CNP0274802.1,ec:2.3.1.297,KEGG
CNP0274802.1,ec:3.5.1.23,KEGG
CNP0274802.1,PIGL,HMDB
CNP0274802.1,PIGQ,HMDB
CNP0274802.1,PIGA,HMDB
CNP0274802.1,PIGH,HMDB
CNP0274802.1,PIGP,HMDB
CNP0274802.1,PIGC,HMDB
CNP0274802.1,ASAH1,HMDB
CNP0274802.1,GM2A,HMDB
CNP0274802.1,CD1E,HMDB
CNP0274802.1,NPC2,HMDB
CNP0274802.1,CD1D,HMDB
CNP0274802.1,PIGM,HMDB
CNP0274802.1,PIGW,HMDB
CNP0274802.1,PIGX,HMDB
CNP0274802.1,PIGZ,HMDB
CNP0274802.1,B3GNT5,HMDB
CNP0274802.1,B3GALT5,HMDB
CNP0274802.1,PIGB,HMDB
CNP0274802.1,PIGF,HMDB
CNP0274802.1,PIGG,HMDB
CNP0274802.1,PIGN,HMDB
CNP0274802.1,PIGO,HMDB
CNP0274802.1,PIGS,HMDB
CNP0274802.1,PIGT,HMDB
CNP0274802.1,PIGU,HMDB
CNP0274802.1,PIGV,HMDB
CNP0274802.1,PIGY,HMDB
CNP0274802.1,ACER2,HMDB
CNP0274802.1,GBA2,HMDB
CNP0274802.1,ACER1,HMDB
CNP0274802.1,PIGK,HMDB
CNP0274802.1,2.3.1.298,BRENDA
CNP0274802.1,2.7.1.91,BRENDA
CNP0274802.1,2.3.1.297,BRENDA
CNP0274802.1,1.14.19.4,BRENDA
CNP0274802.1,1.14.19.29,BRENDA
CNP0274802.1,1.14.19.18,BRENDA
CNP0274802.1,2.3.1.24,BRENDA
CNP0533705.1,ec:2.1.1.103,KEGG
CNP0533705.1,ec:2.7.1.32,KEGG
CNP0533705.1,ec:2.7.7.15,KEGG
CNP0533705.1,ec:3.1.3.75,KEGG
CNP0533705.1,ec:3.1.4.12,KEGG
CNP0533705.1,ec:3.1.4.3,KEGG
CNP0533705.1,ec:3.1.4.38,KEGG
CNP0533705.1,ec:3.6.1.53,KEGG
CNP0533705.1,PCYT1B,HMDB
CNP0533705.1,PCYT1A,HMDB
CNP0533705.1,SMPD1,HMDB
CNP0533705.1,CHKB,HMDB
CNP0533705.1,CHKA,HMDB
CNP0533705.1,ENPP6,HMDB
CNP0533705.1,3.1.3.75,BRENDA
CNP0533705.1,1.14.11.72,BRENDA
CNP0533705.1,2.7.7.15,BRENDA
CNP0533705.1,2.7.7.14,BRENDA
CNP0533705.1,3.1.1.3,BRENDA
CNP0533705.1,2.1.1.388,BRENDA
CNP0533705.1,2.7.7.57,BRENDA
CNP0533705.1,1.13.11.B6,BRENDA
CNP0533705.1,3.1.3.1,BRENDA
CNP0533705.1,3.1.6.6,BRENDA
CNP0533705.1,3.1.3.2,BRENDA
CNP0221358.0,1.6.5.5,BRENDA
CNP0221358.0,7.1.1.2,BRENDA
CNP0221358.0,1.6.5.6,BRENDA
CNP0221358.0,1.1.1.184,BRENDA
CNP0221358.0,1.1.3.4,BRENDA
CNP0221358.0,1.7.1.6,BRENDA
CNP0221358.0,1.8.1.4,BRENDA
CNP0221358.0,1.18.1.2,BRENDA
CNP0221358.0,1.18.1.1,BRENDA
CNP0221358.0,1.6.5.2,BRENDA
CNP0221358.0,1.1.99.29,BRENDA
CNP0221358.0,1.6.5.10,BRENDA
CNP0221358.0,1.1.1.197,BRENDA
CNP0221358.0,1.1.3.10,BRENDA
CNP0334267.0,2.7.1.91,BRENDA
CNP0280624.0,ec:1.14.20.5,KEGG
CNP0280624.0,UGT1A1,HMDB
CNP0280624.0,2.1.1.B74,BRENDA
CNP0280624.0,2.8.2.28,BRENDA
CNP0280624.0,2.4.1.81,BRENDA
CNP0280624.0,2.4.1.237,BRENDA
CNP0280624.0,2.4.1.384,BRENDA
CNP0280624.0,2.8.2.1,BRENDA
CNP0280624.0,2.4.1.17,BRENDA
CNP0280624.0,2.8.2.4,BRENDA
CNP0280624.0,2.1.1.B75,BRENDA
CNP0280624.0,2.4.1.185,BRENDA
CNP0280624.0,7.6.2.2,BRENDA
CNP0280624.0,1.14.12.18,BRENDA
CNP0280624.0,2.1.1.267,BRENDA
CNP0280624.0,2.1.1.232,BRENDA
CNP0190002.0,ec:1.14.14.90,KEGG
CNP0190002.0,ec:2.1.1.150,KEGG
CNP0190002.0,ec:2.1.1.46,KEGG
CNP0190002.0,ec:2.4.1.170,KEGG
CNP0190002.0,ec:3.2.1.21,KEGG
CNP0190002.0,ec:4.2.1.105,KEGG
CNP0190002.0,2.1.1.292,BRENDA
CNP0190002.0,2.8.2.1,BRENDA
CNP0190002.0,2.1.1.46,BRENDA
CNP0190002.0,2.5.1.111,BRENDA
CNP0190002.0,1.14.14.1,BRENDA
CNP0190002.0,2.4.1.4,BRENDA
CNP0190002.0,1.14.14.89,BRENDA
CNP0190002.0,2.8.2.15,BRENDA
CNP0190002.0,1.14.14.90,BRENDA
CNP0190002.0,2.1.1.154,BRENDA
CNP0190002.0,2.1.1.150,BRENDA
CNP0190002.0,2.1.1.231,BRENDA
CNP0190002.0,2.4.1.81,BRENDA
CNP0190002.0,2.4.1.170,BRENDA
CNP0190002.0,1.11.2.1,BRENDA
CNP0190002.0,2.4.1.384,BRENDA
CNP0190002.0,2.8.2.2,BRENDA
CNP0190002.0,2.1.1.B75,BRENDA
CNP0190002.0,2.8.2.4,BRENDA
CNP0190002.0,2.1.1.68,BRENDA
CNP0156838.0,ec:2.4.1.170,KEGG
CNP0156838.0,2.4.1.4,BRENDA
CNP0156838.0,2.1.1.150,BRENDA
CNP0156838.0,glucuronosyltransferase activity of UGT1A10 [endoplasmic reticulum membrane],Reactome
CNP0174866.0,NCOA1,HMDB
CNP0174866.0,DHRS4,HMDB
CNP0174866.0,ESR2,HMDB
CNP0174866.0,UGT1A1,HMDB
CNP0174866.0,ESR1,HMDB
CNP0174866.0,TOP2A,HMDB
CNP0174866.0,SULT1A3,HMDB
CNP0174866.0,2.8.2.28,BRENDA
CNP0174866.0,2.1.1.292,BRENDA
CNP0174866.0,2.8.2.1,BRENDA
CNP0174866.0,2.1.1.46,BRENDA
CNP0174866.0,2.4.1.17,BRENDA
CNP0174866.0,2.5.1.111,BRENDA
CNP0174866.0,1.14.14.1,BRENDA
CNP0174866.0,2.4.1.4,BRENDA
CNP0174866.0,1.14.14.89,BRENDA
CNP0174866.0,2.1.1.155,BRENDA
CNP0174866.0,7.6.2.2,BRENDA
CNP0174866.0,2.8.2.15,BRENDA
CNP0174866.0,2.4.1.19,BRENDA
CNP0174866.0,1.14.14.90,BRENDA
CNP0174866.0,2.1.1.150,BRENDA
CNP0174866.0,2.1.1.88,BRENDA
CNP0174866.0,2.1.1.231,BRENDA
CNP0174866.0,2.4.1.81,BRENDA
CNP0174866.0,2.4.1.170,BRENDA
CNP0174866.0,2.4.1.384,BRENDA
CNP0174866.0,2.8.2.2,BRENDA
CNP0174866.0,2.4.1.91,BRENDA
CNP0174866.0,2.1.1.B75,BRENDA
CNP0174866.0,2.1.1.75,BRENDA
CNP0174866.0,2.1.1.283,BRENDA
CNP0174866.0,1.14.14.88,BRENDA
CNP0174866.0,2.8.2.4,BRENDA
CNP0174866.0,2.5.1.80,BRENDA
CNP0174866.0,2.5.1.36,BRENDA
CNP0174866.0,2.1.1.68,BRENDA
CNP0112271.1,ec:1.14.14.93,KEGG
CNP0112271.1,ec:2.5.1.36,KEGG
CNP0112271.1,2.5.1.36,BRENDA
CNP0175320.0,ec:1.1.1.90,KEGG
CNP0175320.0,ec:1.2.1.39,KEGG
CNP0175320.0,ec:1.2.1.5,KEGG
CNP0175320.0,ec:1.4.3.21,KEGG
CNP0175320.0,ec:1.4.3.4,KEGG
CNP0175320.0,ec:1.4.9.2,KEGG
CNP0175320.0,ec:4.1.1.109,KEGG
CNP0175320.0,ec:4.1.1.43,KEGG
CNP0175320.0,ec:5.3.99.7,KEGG
CNP0175320.0,4.1.2.42,BRENDA
CNP0175320.0,1.2.1.5,BRENDA
CNP0175320.0,1.14.17.1,BRENDA
CNP0175320.0,1.1.1.1,BRENDA
CNP0175320.0,1.2.99.7,BRENDA
CNP0175320.0,4.1.1.8,BRENDA
CNP0175320.0,1.2.1.28,BRENDA
CNP0175320.0,4.1.2.10,BRENDA
CNP0175320.0,1.2.7.5,BRENDA
CNP0175320.0,4.1.2.19,BRENDA
CNP0175320.0,1.1.1.B3,BRENDA
CNP0175320.0,1.2.1.3,BRENDA
CNP0175320.0,1.1.1.71,BRENDA
CNP0175320.0,1.2.3.7,BRENDA
CNP0175320.0,3.5.99.14,BRENDA
CNP0175320.0,1.1.1.190,BRENDA
CNP0175320.0,1.1.1.2,BRENDA
CNP0175320.0,1.2.99.6,BRENDA
CNP0175320.0,1.14.13.22,BRENDA
CNP0175320.0,4.1.2.47,BRENDA
CNP0175320.0,4.1.1.74,BRENDA
CNP0175320.0,2.1.2.1,BRENDA
CNP0175320.0,1.1.1.B67,BRENDA
CNP0175320.0,2.2.1.8,BRENDA
CNP0175320.0,1.2.1.24,BRENDA
CNP0175320.0,1.2.1.39,BRENDA
CNP0175320.0,1.2.1.22,BRENDA
CNP0175320.0,1.2.1.16,BRENDA
CNP0175320.0,1.2.1.8,BRENDA
CNP0175320.0,4.1.2.45,BRENDA
CNP0175320.0,4.1.1.1,BRENDA
CNP0175320.0,1.2.1.88,BRENDA
CNP0175320.0,2.2.1.1,BRENDA
CNP0175320.0,1.1.1.91,BRENDA
CNP0175320.0,1.1.1.191,BRENDA
CNP0175320.0,1.2.3.1,BRENDA
CNP0175320.0,primary methylamine oxidase activity of MAOB:FAD [mitochondrial outer membrane],Reactome
CNP0156985.0,ec:1.14.12.11,KEGG
CNP0156985.0,ec:1.14.13.236,KEGG
CNP0156985.0,ec:1.14.13.243,KEGG
CNP0156985.0,ec:1.14.15.26,KEGG
CNP0156985.0,ec:4.1.1.119,KEGG
CNP0156985.0,ec:4.1.99.11,KEGG
CNP0156985.0,4.1.99.11,BRENDA
CNP0156985.0,1.14.13.236,BRENDA
CNP0156985.0,1.14.12.12,BRENDA
CNP0156985.0,1.14.13.7,BRENDA
CNP0156985.0,1.11.2.1,BRENDA
CNP0156985.0,1.14.13.69,BRENDA
CNP0156985.0,1.14.14.1,BRENDA
CNP0156985.0,1.14.15.26,BRENDA
CNP0156985.0,1.13.11.2,BRENDA
CNP0156985.0,1.14.12.26,BRENDA
CNP0156985.0,1.14.13.243,BRENDA
CNP0156985.0,1.14.12.11,BRENDA
CNP0156985.0,1.14.12.24,BRENDA
CNP0156985.0,1.14.12.18,BRENDA
CNP0156985.0,1.14.12.3,BRENDA
CNP0156985.0,1.14.13.25,BRENDA
CNP0232039.0,2.8.2.3,BRENDA
CNP0232039.0,2.4.1.17,BRENDA
CNP0232039.0,2.3.1.5,BRENDA
CNP0231068.1,2.4.1.324,BRENDA
CNP0192744.3,ec:3.2.1.189,KEGG
CNP0192744.3,2.4.1.193,BRENDA
CNP0192744.3,2.4.1.192,BRENDA
CNP0192744.3,1.1.3.6,BRENDA
CNP0192744.3,2.4.1.173,BRENDA
CNP0109991.0,LYPLA1,HMDB
CNP0109991.0,LYPLA2,HMDB
CNP0109991.0,CLC,HMDB
CNP0109991.0,HLA-B,HMDB
CNP0109991.0,2.3.1.B36,BRENDA
CNP0109991.0,3.1.4.46,BRENDA
CNP0109991.0,3.1.4.2,BRENDA
CNP0192497.0,1.1.3.17,BRENDA
CNP0192497.0,3.1.4.4,BRENDA
CNP0192497.0,2.3.1.79,BRENDA
CNP0499675.0,1.1.99.30,BRENDA
CNP0499675.0,1.14.13.148,BRENDA
CNP0499675.0,1.8.5.3,BRENDA
CNP0499675.0,1.8.5.B1,BRENDA
CNP0499675.0,1.8.2.4,BRENDA
CNP0499675.0,1.14.13.245,BRENDA
CNP0499675.0,1.7.2.3,BRENDA
CNP0499675.0,7.5.2.6,BRENDA
CNP0491849.0,ec:1.3.99.33,KEGG
CNP0085021.1,ec:2.3.1.49,KEGG
CNP0085021.1,ec:2.7.1.33,KEGG
CNP0085021.1,ec:2.7.1.34,KEGG
CNP0085021.1,ec:2.7.7.3,KEGG
CNP0085021.1,ec:3.1.3.110,KEGG
CNP0085021.1,ec:3.1.4.14,KEGG
CNP0085021.1,ec:3.6.1.77,KEGG
CNP0085021.1,ec:3.6.1.9,KEGG
CNP0085021.1,ec:4.1.1.36,KEGG
CNP0085021.1,FASN,HMDB
CNP0085021.1,NDUFAB1,HMDB
CNP0085021.1,PANK4,HMDB
CNP0085021.1,PANK1,HMDB
CNP0085021.1,PANK3,HMDB
CNP0085021.1,COASY,HMDB
CNP0085021.1,ALDH1L2,HMDB
CNP0085021.1,3.1.3.110,BRENDA
CNP0085021.1,2.7.7.3,BRENDA
CNP0085021.1,3.5.1.92,BRENDA
CNP0085021.1,6.2.1.3,BRENDA
CNP0530117.0,ec:1.3.99.16,KEGG
CNP0525299.0,2.5.1.18,BRENDA
CNP0525299.0,ubiquitin protein ligase activity of KEAP1:NEDD8-CUL3:RBX1:NFE2L2 [cytosol],Reactome
